transaction_id,date,region,product_category,amount,customer_income,customer_age
1917,2024-04-09,West,Groceries,13.05,50299.59,37.0
1918,2024-03-27,South,Groceries,37.98,46541.34,43.0
1919,2024-02-11,East,Toys,61.8,57357.59,24.0
1920,2024-06-20,West,Home Goods,N/A,83628.27,39.0
1921,2024-01-14,South,Electronics,424.6,,46.0
1922,2024-03-18,East,Clothing,38.0,37431.69,35.0
1923,2024-01-02,North,Groceries,43.16,78061.8,33.0
1924,2024-04-28,East,Groceries,58.62,70241.87,45.0
1925,2024-02-06,West,Electronics,30.83,67220.82,37.0
1926,2024-03-09,West,Home Goods,61.18,49736.39,32.0
1927,2024-06-14,West,Toys,50.69,50851.35,43.0
1928,2024-02-10,West,Electronics,68.85,62056.01,49.0
1929,2024-03-02,East,Home Goods,53.12,51702.56,34.0
1930,2024-02-29,East,Electronics,33.96,79689.48,53.0
1931,2024-05-04,North,Electronics,75.92,51060.66,29.0
1932,2024-04-20,East,Electronics,35.21,,46.0
1933,2024-01-14,East,Electronics,46.59,40478.15,32.0
1934,2024-03-24,West,Home Goods,64.36,41430.55,45.0
1935,2024-05-09,East,Electronics,21.8,56049.78,50.0
1936,2024-03-10,East,Electronics,71.6,63240.99,22.0
1937,2024-05-24,East,Electronics,32.74,60807.01,44.0
1938,2024-05-02,East,Electronics,43.18,66913.63,48.0
1939,2024-03-29,West,Electronics,54.33,56215.8,40.0
1940,2024-01-28,South,Groceries,49.37,56746.4,32.0
1941,2024-03-06,East,Electronics,61.84,,39.0
1942,2024-06-11,West,Home Goods,25.99,78080.36,48.0
1943,2024-01-05,East,Home Goods,60.91,66124.51,23.0
1944,2024-06-16,South,Electronics,62.11,73750.06,49.0
1945,2024-06-12,East,Home Goods,65.44,31106.77,42.0
1946,2024-02-14,West,Electronics,26.16,,41.0
1947,2024-05-30,North,Electronics,27.97,53516.95,41.0
1948,2024-02-16,West,Electronics,44.86,47838.51,30.0
1949,2024-01-31,West,Clothing,29.59,36813.94,41.0
1950,2024-05-18,East,Clothing,22.94,66308.16,50.0
1951,2024-01-10,West,Home Goods,44.22,80786.22,41.0
1952,2024-04-27,West,Clothing,53.51,59807.85,38.0
1953,2024-01-14,West,Groceries,91.98,69722.73,37.0
1954,2024-03-20,West,Electronics,58.23,59361.99,39.0
1955,2024-04-02,North,Home Goods,76.28,53375.42,48.0
1956,2024-01-10,South,Electronics,577.92,73787.95,44.0
1957,2024-03-16,East,Electronics,58.39,38577.14,33.0
1958,2024-04-03,South,Electronics,574.25,32048.96,38.0
1959,2024-04-14,East,Electronics,90.25,38365.5,21.0
1960,2024-01-01,West,Clothing,39.72,72803.82,51.0
1961,2024-05-12,West,Home Goods,41.75,61308.17,48.0
1962,2024-01-20,East,Electronics,61.95,65648.07,16.0
1963,2024-01-08,West,Groceries,53.11,85153.84,37.0
1964,2024-06-19,West,Groceries,43.64,42549.9,63.0
1965,2024-01-01,East,Home Goods,64.41,78062.56,27.0
1966,2024-02-26,South,Electronics,49.38,,36.0
1967,2024-03-04,south,Clothing,49.28,51774.59,26.0
1968,2024-04-27,West,Toys,53.46,61218.31,50.0
1969,2024-01-28,East,Groceries,23.99,63566.04,29.0
1970,2024-04-30,East,Clothing,26.1,56841.87,35.0
1971,2024-04-16,North,Electronics,66.3,69154.71,51.0
1972,2024-06-13,West,Electronics,39.85,61278.65,57.0
1973,2024-06-23,West,Groceries,48.01,57010.03,44.0
1974,2024-06-13,SOUTH ,Groceries,74.19,53755.74,48.0
1975,2024-02-18,West,Electronics,48.68,63575.2,25.0
1976,2024-04-29,West,Groceries,46.85,39650.13,43.0
1977,2024-02-13,West,Groceries,63.44,43883.04,42.0
1978,2024-02-25,West,Clothing,41.03,,52.0
1979,2024-06-04,West,Groceries,68.04,68173.13,46.0
1980,2024-04-20,East,Home Goods,63.13,92142.75,45.0
1981,2024-05-13,North,Clothing,77.45,,53.0
1982,2024-04-17,East,Home Goods,39.64,33386.53,63.0
1983,2024-05-27,East,Electronics,70.5,48146.29,50.0
1984,2024-04-23,South,Electronics,604.0,69883.38,38.0
1985,2024-03-18,South,Electronics,458.08,45445.77,11.0
1986,2024-05-09,West,Electronics,11.06,40413.82,70.0
1987,2024-02-06,West,Electronics,38.03,69805.03,40.0
1988,2024-01-20,West,Electronics,54.39,66973.2,24.0
1989,2024-01-26,East,Home Goods,56.56,37911.89,38.0
1990,2024-01-29,south,Electronics,49.11,46575.1,25.0
1991,2024-01-01,North,Groceries,49.25,78670.05,39.0
1992,2024-04-28,South,Electronics,472.49,72792.66,55.0
1993,2024-02-04,North,Toys,65.47,42039.43,38.0
1994,2024-02-28,North,Groceries,28.46,30166.66,26.0
1995,2024-03-09,West,Electronics,54.02,64027.77,27.0
1996,2024-06-09,West,Home Goods,37.66,55558.98,56.0
1997,2024-06-27,South,Clothing,36.4,62726.13,49.0
1998,2024-01-12,south,Home Goods,67.64,69519.93,36.0
1999,2024-01-20,East,Clothing,35.25,45655.96,40.0
2000,2024-02-12,North,Groceries,47.91,53517.82,33.0
934,2024-04-27,West,Home Goods,85.72,64902.79,52.0
1460,2024-05-20,West,Clothing,48.06,71855.9,47.0
1339,2024-02-22,East,Home Goods,40.14,37710.05,30.0
1803,2024-05-29,East,Electronics,63.56,51225.96,57.0
264,2024-05-31,West,Groceries,36.32,,46.0
82,2024-01-24,East,Toys,49.89,86141.96,59.0
340,2024-02-27,South,Electronics,51.78,59418.49,47.0
806,2024-04-13,North,Clothing,58.59,84025.58,22.0
70,2024-02-23,East,Clothing,63.7,67860.0,37.0
686,2024-05-24,North,Clothing,56.22,74040.03,54.0
1133,2024-05-30,North,Electronics,64.23,61815.28,58.0
444,2024-04-26,North,Electronics,51.72,47890.92,60.0
1267,2024-03-25,West,Electronics,73.24,,38.0
1664,2024-05-17,East,Home Goods,49.86,60466.51,58.0
783,2024-05-12,West,Groceries,40.2,47193.81,42.0
797,2024-04-24,South,Toys,73.19,65784.85,63.0
363,2024-02-19,East,Electronics,39.22,49689.4,27.0
731,2024-03-23,West,Home Goods,34.78,66141.31,22.0
703,2024-02-02,West,Electronics,48.0,57064.46,25.0
84,2024-05-03,East,Electronics,25.63,,55.0
